ICD10.V11.,R62.0,General Pediatrics,Delayed milestone,2,2,2,2,8,4,100%,0%,,,,
ICD10.V11.,A09.9,General Pediatrics,Gastroenteritis and colitis of unspecified origin,3,1,2,2,8,4,75%,25%,,,,
ICD10.V11.,D50.9,General Pediatrics,"Iron deficiency anaemia, unspecified",1,3,2,2,8,4,75%,25%,,,,
ICD10.V11.,R69,General Pediatrics,Unknown and unspecified causes of morbidity,3,1,2,2,8,4,25%,75%,,,,
ICD10.V11.,R10,General Pediatrics,Abdominal and pelvic pain,1,2,1,2,6,3,0%,100%,,,,
ICD10.V11.,R63.0,General Pediatrics,Anorexia,1,2,1,2,6,3,67%,33%,,,,
ICD10.V11.,K21,General Pediatrics,Gastro-oesophageal reflux disease,2,1,3,0,6,3,100%,0%,,,,
ICD10.V11.,R51,General Pediatrics,Headache,3,0,1,2,6,3,0%,100%,,,,
ICD10.V11.,A23.8,General Pediatrics,Other brucellosis,0,3,1,2,6,3,0%,100%,,,,
ICD10.V11.,K29.6,General Pediatrics,Other gastritis,1,2,1,2,6,3,0%,67%,33%,0%,0%,0%
ICD10.V11.,M25.56,General Pediatrics,"Pain in a joint, lower leg",0,3,1,2,6,3,33%,67%,,,,
ICD10.V11.,R52.9,General Pediatrics,"Pain, unspecified",2,1,0,3,6,3,67%,33%,,,,
ICD10.V11.,E55.9,General Pediatrics,"Vitamin D deficiency, unspecified",2,1,1,2,6,3,67%,33%,,,,
ICD10.V11.,R26,General Pediatrics,Abnormalities of gait and mobility,2,0,1,1,4,2,100%,0%,,,,
ICD10.V11.,A06.0,General Pediatrics,Acute amoebic dysentery,0,2,0,2,4,2,50%,50%,,,,
ICD10.V11.,J21,General Pediatrics,Acute bronchiolitis,2,0,2,0,4,2,100%,0%,,,,
ICD10.V11.,J03,General Pediatrics,Acute tonsillitis,1,1,1,1,4,2,100%,0%,,,,
ICD10.V11.,J45.9,General Pediatrics,"Asthma, unspecified",0,2,2,0,4,2,50%,50%,,,,
ICD10.V11.,L20,General Pediatrics,Atopic dermatitis,1,1,0,2,4,2,0%,100%,,,,
ICD10.V11.,N39.9,General Pediatrics,"Disorder of urinary system, unspecified",2,0,0,2,4,2,50%,50%,,,,
ICD10.V11.,G40,General Pediatrics,Epilepsy,0,2,2,0,4,2,0%,100%,,,,
ICD10.V11.,G40.9,General Pediatrics,"Epilepsy, unspecified",2,0,0,2,4,2,50%,50%,,,,
ICD10.V11.,K29.7,General Pediatrics,"Gastritis, unspecified",2,0,1,1,4,2,50%,50%,,,,
ICD10.V11.,Q74.15,General Pediatrics,Genu varum,1,1,1,1,4,2,100%,0%,,,,
ICD10.V11.,B96.81,General Pediatrics,Helicobacter pylori [H. pylori] as the cause of diseases classified to other chapters,2,0,1,1,4,2,0%,100%,,,,
ICD10.V11.,B76.9,General Pediatrics,"Hookworm disease, unspecified",1,1,1,1,4,2,50%,50%,,,,
ICD10.V11.,E03.9,General Pediatrics,"Hypothyroidism, unspecified",1,1,1,1,4,2,0%,50%,0%,0%,50%,0%
ICD10.V11.,R22.1,General Pediatrics,"Localised swelling, mass and lump, neck",1,1,0,2,4,2,50%,50%,0%,0%,0%,0%
ICD10.V11.,B81.4,General Pediatrics,Mixed intestinal helminthiases,2,0,2,0,4,2,50%,50%,0%,0%,0%,0%
ICD10.V11.,P59.9,General Pediatrics,"Neonatal jaundice, unspecified",1,1,0,2,4,2,50%,0%,0%,50%,0%,0%
ICD10.V11.,Z03.5,General Pediatrics,Observation for other suspected cardiovascular diseases,2,0,0,2,4,2,0%,100%,,,,
ICD10.V11.,R56.8,General Pediatrics,Other and unspecified convulsions,2,0,0,2,4,2,100%,0%,,,,
ICD10.V11.,J39,General Pediatrics,Other diseases of upper respiratory tract,0,2,1,1,4,2,50%,50%,,,,
ICD10.V11.,A09,General Pediatrics,Other gastroenteritis and colitis of infectious and unspecified origin,2,0,1,1,4,2,50%,50%,,,,
ICD10.V11.,E03,General Pediatrics,Other hypothyroidism,1,1,1,1,4,2,50%,50%,,,,
ICD10.V11.,M25.5,General Pediatrics,Pain in joint,1,1,1,1,4,2,50%,50%,,,,
ICD10.V11.,E34.3,General Pediatrics,"Short stature, not elsewhere classified",0,2,2,0,4,2,50%,50%,,,,
ICD10.V11.,Q66.00,General Pediatrics,"Talipes equinovarus, unspecified",0,2,0,2,4,2,100%,0%,,,,
ICD10.V11.,R74,General Pediatrics,Abnormal serum enzyme levels,1,0,1,0,2,1,100%,0%,,,,
ICD10.V11.,R63.5,General Pediatrics,Abnormal weight gain,1,0,0,1,2,1,100%,0%,,,,
ICD10.V11.,R06,General Pediatrics,Abnormalities of breathing,1,0,1,0,2,1,100%,0%,,,,
ICD10.V11.,R10.0,General Pediatrics,Acute abdomen,1,0,0,1,2,1,0%,100%,,,,
ICD10.V11.,J02.8,General Pediatrics,Acute pharyngitis due to other specified organisms,0,1,1,0,2,1,100%,0%,,,,
ICD10.V11.,J02.9,General Pediatrics,"Acute pharyngitis, unspecified",0,1,1,0,2,1,100%,0%,,,,
ICD10.V11.,I01.9,General Pediatrics,"Acute rheumatic heart disease, unspecified",1,0,0,1,2,1,0%,100%,,,,
ICD10.V11.,L23,General Pediatrics,Allergic contact dermatitis,0,1,0,1,2,1,0%,100%,,,,
ICD10.V11.,T78.4,General Pediatrics,"Allergy, unspecified",1,0,0,1,2,1,100%,0%,,,,
ICD10.V11.,J45,General Pediatrics,Asthma,1,0,1,0,2,1,0%,100%,,,,
ICD10.V11.,L20.9,General Pediatrics,"Atopic dermatitis, unspecified",1,0,1,0,2,1,0%,100%,,,,
ICD10.V11.,G51.0,General Pediatrics,Bell's palsy,1,0,0,0,0,0,100%,0%,,,,
ICD10.V11.,R07.4,General Pediatrics,"Chest pain, unspecified",1,0,0,1,2,1,0%,100%,,,,
ICD10.V11.,K60.1,General Pediatrics,Chronic anal fissure,1,0,0,1,2,1,0%,0%,100%,,,
ICD10.V11.,K29.50,General Pediatrics,"Chronic gastritis, unspecified, without mention of haemorrhage",0,1,0,1,2,1,0%,100%,0%,,,
ICD10.V11.,J35.0,General Pediatrics,Chronic tonsillitis,1,0,1,0,2,1,0%,100%,0%,,,
ICD10.V11.,Q03,General Pediatrics,Congenital hydrocephalus,1,0,1,0,2,1,0%,100%,0%,,,
ICD10.V11.,E03.1,General Pediatrics,Congenital hypothyroidism without goitre,1,0,1,0,2,1,100%,0%,0%,,,
ICD10.V11.,Q31.5,General Pediatrics,Congenital laryngomalacia,1,0,0,1,2,1,100%,0%,0%,,,
ICD10.V11.,Q20.9,General Pediatrics,"Congenital malformation of cardiac chambers and connections, unspecified",1,0,0,1,2,1,100%,0%,0%,,,
ICD10.V11.,Q24.9,General Pediatrics,"Congenital malformation of heart, unspecified",1,0,1,0,2,1,0%,100%,0%,,,
ICD10.V11.,Q38.30,General Pediatrics,"Congenital malformation of tongue, unspecified",0,1,1,0,2,1,100%,0%,0%,,,
ICD10.V11.,Q33,General Pediatrics,Congenital malformations of lung,1,0,1,0,2,1,100%,0%,0%,,,
ICD10.V11.,Q62.70,General Pediatrics,"Congenital vesico-uretero-renal reflux, unspecified",1,0,1,0,2,1,100%,0%,0%,,,
ICD10.V11.,R05,General Pediatrics,Cough,1,0,1,0,2,1,0%,100%,0%,,,
ICD10.V11.,G52.9,General Pediatrics,"Cranial nerve disorder, unspecified",1,0,0,0,0,0,100%,0%,0%,,,
ICD10.V11.,L22,General Pediatrics,Diaper [napkin] dermatitis,0,1,0,1,2,1,100%,0%,0%,,,
ICD10.V11.,S73.00,General Pediatrics,"Dislocation of hip, unspecified",1,0,1,0,2,1,100%,0%,0%,,,
ICD10.V11.,F90.0,General Pediatrics,Disturbance of activity and attention,0,1,1,0,2,1,0%,100%,0%,,,
ICD10.V11.,N94.6,General Pediatrics,"Dysmenorrhoea, unspecified",0,1,0,1,2,1,0%,100%,0%,,,
ICD10.V11.,G51,General Pediatrics,Facial nerve disorders,1,0,1,0,2,1,0%,100%,0%,,,
ICD10.V11.,R63.3,General Pediatrics,Feeding difficulties and mismanagement,0,1,1,0,2,1,100%,0%,0%,,,
ICD10.V11.,F98.2,General Pediatrics,Feeding disorder of infancy and childhood,1,0,0,1,2,1,100%,0%,0%,,,
ICD10.V11.,K41,General Pediatrics,Femoral hernia,1,0,0,1,2,1,100%,0%,0%,,,
ICD10.V11.,M21.26,General Pediatrics,"Flexion deformity, lower leg",0,1,0,1,2,1,0%,100%,0%,,,
ICD10.V11.,G40.3,General Pediatrics,Generalised idiopathic epilepsy and epileptic syndromes,1,0,1,0,2,1,0%,100%,0%,,,
ICD10.V11.,Q74.14,General Pediatrics,Genu valgum,1,0,0,1,2,1,0%,100%,0%,,,
ICD10.V11.,G40.61,General Pediatrics,"Grand mal seizures, unspecified (with or without petit mal), with intractable epilepsy",1,0,1,0,2,1,0%,100%,0%,,,
ICD10.V11.,Z76.2,General Pediatrics,Health supervision and care of other infant and child,1,0,0,1,2,1,100%,0%,0%,,,
ICD10.V11.,I51.9,General Pediatrics,"Heart disease, unspecified",1,0,1,0,2,1,100%,0%,0%,,,
ICD10.V11.,B83.9,General Pediatrics,"Helminthiasis, unspecified",0,1,1,0,2,1,100%,0%,0%,,,
ICD10.V11.,K52.3,General Pediatrics,Indeterminate colitis,1,0,1,0,2,1,100%,0%,0%,,,
ICD10.V11.,L70.4,General Pediatrics,Infantile acne,1,0,1,0,2,1,100%,0%,0%,,,
ICD10.V11.,K40,General Pediatrics,Inguinal hernia,1,0,1,0,2,1,100%,0%,0%,,,
ICD10.V11.,K58.0,General Pediatrics,Irritable bowel syndrome with diarrhoea,0,1,1,0,2,1,100%,0%,0%,,,
ICD10.V11.,R22,General Pediatrics,"Localised swelling, mass and lump of skin and subcutaneous tissue",1,0,0,1,2,1,100%,0%,0%,,,
ICD10.V11.,M79.11,General Pediatrics,"Myalgia, shoulder region",0,1,1,0,2,1,0%,100%,0%,,,
ICD10.V11.,P59,General Pediatrics,Neonatal jaundice from other and unspecified causes,1,0,0,1,2,1,0%,0%,0%,100%,0%,0%
ICD10.V11.,N04,General Pediatrics,Nephrotic syndrome,0,1,0,1,2,1,100%,,,,,
ICD10.V11.,N04.9,General Pediatrics,"Nephrotic syndrome, unspecified",0,1,0,1,2,1,100%,,,,,
ICD10.V11.,K52.9,General Pediatrics,"Noninfective gastroenteritis and colitis, unspecified",1,0,0,1,2,1,100%,,,,,
ICD10.V11.,I88.9,General Pediatrics,"Nonspecific lymphadenitis, unspecified",1,0,1,0,2,1,100%,,,,,
ICD10.V11.,R68.1,General Pediatrics,Nonspecific symptoms peculiar to infancy,1,0,0,0,0,0,100%,,,,,
ICD10.V11.,D53.9,General Pediatrics,"Nutritional anaemia, unspecified",0,1,1,0,2,1,100%,,,,,
ICD10.V11.,R60.9,General Pediatrics,"Oedema, unspecified",0,1,1,0,2,1,100%,,,,,
ICD10.V11.,K12.3,General Pediatrics,Oral mucositis (ulcerative),1,0,0,1,2,1,100%,,,,,
ICD10.V11.,K45,General Pediatrics,Other abdominal hernia,1,0,0,1,2,1,100%,,,,,
ICD10.V11.,K29.1,General Pediatrics,Other acute gastritis,1,0,1,0,2,1,0%,100%,,,,
ICD10.V11.,J30.3,General Pediatrics,Other allergic rhinitis,1,0,0,1,2,1,100%,0%,,,,
ICD10.V11.,R82.9,General Pediatrics,Other and unspecified abnormal findings in urine,0,1,0,1,2,1,0%,100%,,,,
ICD10.V11.,Q67.8,General Pediatrics,Other congenital deformities of chest,1,0,1,0,2,1,100%,0%,,,,
ICD10.V11.,Q76.69,General Pediatrics,Other congenital malformation of ribs,0,1,1,0,2,1,0%,100%,,,,
ICD10.V11.,Q76.6,General Pediatrics,Other congenital malformations of ribs,0,1,1,0,2,1,0%,100%,,,,
ICD10.V11.,G40.8,General Pediatrics,Other epilepsy,1,0,0,1,2,1,0%,100%,,,,
ICD10.V11.,A09.0,General Pediatrics,Other gastroenteritis and colitis of infectious origin,0,1,0,1,2,1,100%,0%,,,,
ICD10.V11.,G44,General Pediatrics,Other headache syndromes,0,1,0,1,2,1,0%,100%,,,,
ICD10.V11.,I42.2,General Pediatrics,Other hypertrophic cardiomyopathy,0,1,0,1,2,1,100%,0%,,,,
ICD10.V11.,B88,General Pediatrics,Other infestations,0,1,0,1,2,1,100%,0%,,,,
ICD10.V11.,P07.1,General Pediatrics,Other low birth weight,0,1,1,0,2,1,100%,0%,,,,
ICD10.V11.,A41,General Pediatrics,Other sepsis,1,0,0,1,2,1,0%,100%,,,,
ICD10.V11.,N39.8,General Pediatrics,Other specified disorders of urinary system,0,1,0,1,2,1,0%,100%,,,,
ICD10.V11.,G44.8,General Pediatrics,Other specified headache syndromes,0,1,0,1,2,1,100%,0%,,,,
ICD10.V11.,H66.9,General Pediatrics,"Otitis media, unspecified",1,0,1,0,2,1,100%,0%,,,,
ICD10.V11.,M25.58,General Pediatrics,"Pain in a joint, other site",1,0,0,1,2,1,100%,0%,,,,
ICD10.V11.,M25.59,General Pediatrics,"Pain in a joint, site unspecified",1,0,1,0,2,1,0%,100%,,,,
ICD10.V11.,M79.66,General Pediatrics,"Pain in limb, lower leg",0,1,0,1,2,1,0%,100%,,,,
ICD10.V11.,R07.0,General Pediatrics,Pain in throat,1,0,1,0,2,1,0%,100%,,,,
ICD10.V11.,R07,General Pediatrics,Pain in throat and chest,1,0,1,0,2,1,0%,100%,,,,
ICD10.V11.,R10.1,General Pediatrics,Pain localised to upper abdomen,1,0,0,1,2,1,0%,100%,,,,
ICD10.V11.,M00,General Pediatrics,Pyogenic arthritis,1,0,1,0,2,1,0%,100%,,,,
ICD10.V11.,R21,General Pediatrics,Rash and other nonspecific skin eruption,1,0,1,0,2,1,100%,0%,,,,
ICD10.V11.,P92.1,General Pediatrics,Regurgitation and rumination in newborn,1,0,0,1,2,1,100%,0%,,,,
ICD10.V11.,P22.9,General Pediatrics,"Respiratory distress of newborn, unspecified",1,0,0,1,2,1,100%,0%,,,,
ICD10.V11.,Z41.2,General Pediatrics,Routine and ritual circumcision,0,1,1,0,2,1,100%,0%,,,,
ICD10.V11.,Z10.8,General Pediatrics,Routine general health check-up of other defined subpopulations,0,1,1,0,2,1,0%,100%,,,,
ICD10.V11.,D75.81,General Pediatrics,Secondary thrombocytosis,0,1,1,0,2,1,0%,100%,,,,
ICD10.V11.,P05.9,General Pediatrics,"Slow fetal growth, unspecified",1,0,0,1,2,1,0%,100%,,,,
ICD10.V11.,G80.03,General Pediatrics,Spastic quadriplegic cerebral palsy,0,1,0,1,2,1,0%,100%,,,,
ICD10.V11.,F80,General Pediatrics,Specific developmental disorders of speech and language,1,0,0,1,2,1,0%,100%,,,,
ICD10.V11.,R47,General Pediatrics,"Speech disturbances, not elsewhere classified",0,1,0,1,2,1,0%,100%,,,,
ICD10.V11.,R16.1,General Pediatrics,"Splenomegaly, not elsewhere classified",1,0,1,0,2,1,100%,0%,,,,
ICD10.V11.,K40.3,General Pediatrics,"Unilateral or unspecified inguinal hernia, with obstruction, without gangrene",1,0,1,0,2,1,100%,0%,,,,
ICD10.V11.,R31,General Pediatrics,Unspecified haematuria,1,0,0,0,0,0,100%,0%,,,,
ICD10.V11.,F09,General Pediatrics,Unspecified organic or symptomatic mental disorder,1,0,1,0,2,1,0%,100%,,,,
ICD10.V11.,B89,General Pediatrics,Unspecified parasitic disease,0,1,0,1,2,1,0%,100%,,,,
ICD10.V11.,J39.3,General Pediatrics,"Upper respiratory tract hypersensitivity reaction, site unspecified",1,0,1,0,2,1,0%,100%,,,,
ICD10.V11.,B34.2 ,General Pediatrics,Coronavirus Infection Unspecified Site,,,,,,,,,,,,
ICD10.V11.,N47,General Surgery,"Redundant prepuce, phimosis and paraphimosis",61,131,181,0,362,181,99%,1%,0%,0%,0%,0%
ICD10.V11.,K60.1,General Surgery,Chronic anal fissure,13,12,7,14,42,21,4%,0%,28%,52%,16%,0%
ICD10.V11.,R22.9,General Surgery,"Localised swelling, mass and lump, unspecified",14,8,14,8,44,22,9%,0%,55%,27%,0%,9%
ICD10.V11.,R10.4,General Surgery,Other and unspecified abdominal pain,17,5,10,11,42,21,0%,0%,18%,50%,23%,9%
ICD10.V11.,R10,General Surgery,Abdominal and pelvic pain,15,4,6,12,36,18,5%,5%,26%,32%,16%,16%
ICD10.V11.,K60.0,General Surgery,Acute anal fissure,15,3,9,6,30,15,11%,6%,17%,67%,0%,0%
ICD10.V11.,K81,General Surgery,Cholecystitis,10,8,5,11,32,16,0%,0%,0%,72%,22%,6%
ICD10.V11.,K42,General Surgery,Umbilical hernia,4,11,4,11,30,15,33%,0%,7%,60%,0%,0%
ICD10.V11.,R22.1,General Surgery,"Localised swelling, mass and lump, neck",6,7,5,8,26,13,,,23%,38%,15%,8%
ICD10.V11.,R22,General Surgery,"Localised swelling, mass and lump of skin and subcutaneous tissue",10,2,6,6,24,12,,,8%,25%,25%,17%
ICD10.V11.,R22.4,General Surgery,"Localised swelling, mass and lump, lower limb",5,6,5,6,22,11,,,0%,36%,36%,27%
ICD10.V11.,K40,General Surgery,Inguinal hernia,5,4,9,0,18,9,44%,,22%,22%,11%,
ICD10.V11.,K43,General Surgery,Ventral hernia,5,4,1,8,18,9,,,0%,44%,44%,
ICD10.V11.,N23,General Surgery,Unspecified renal colic,7,0,1,6,14,7,,,29%,57%,0%,
ICD10.V11.,K61.0,General Surgery,Anal abscess,5,1,2,4,12,6,,,0%,50%,50%,
ICD10.V11.,D24,General Surgery,Benign neoplasm of breast,4,2,0,6,12,6,,,50%,33%,0%,
ICD10.V11.,E03.9,General Surgery,"Hypothyroidism, unspecified",4,2,2,4,12,6,,,0%,83%,17%,
ICD10.V11.,I83,General Surgery,Varicose veins of lower extremities,5,1,1,5,12,6,,,0%,33%,67%,
ICD10.V11.,K60.3,General Surgery,Anal fistula,4,1,4,0,8,4,,,20%,80%,0%,
ICD10.V11.,R59,General Surgery,Enlarged lymph nodes,4,1,2,3,10,5,,20%,40%,20%,0%,20%
ICD10.V11.,U82.3,General Surgery,Hypertension,4,1,1,4,10,5,,0%,0%,40%,20%,40%
ICD10.V11.,K40.9,General Surgery,"Unilateral or unspecified inguinal hernia, without obstruction or gangrene",4,1,4,1,10,5,60%,20%,0%,20%,0%,
ICD10.V11.,K59.4,General Surgery,Anal spasm,3,1,4,0,8,4,0%,25%,0%,25%,50%,
ICD10.V11.,K81.1,General Surgery,Chronic cholecystitis,2,2,1,3,8,4,0%,0%,25%,50%,25%,
ICD10.V11.,R22.2,General Surgery,"Localised swelling, mass and lump, trunk",2,2,3,1,8,4,25%,25%,0%,0%,50%,
ICD10.V11.,R22.3,General Surgery,"Localised swelling, mass and lump, upper limb",4,0,2,2,8,4,50%,0%,50%,0%,0%,
ICD10.V11.,N39.81,General Surgery,Loin pain/haematuria syndrome,3,1,0,4,8,4,0%,25%,25%,50%,0%,
ICD10.V11.,M60,General Surgery,Myositis,3,1,1,3,8,4,0%,0%,50%,25%,25%,
ICD10.V11.,R52.9,General Surgery,"Pain, unspecified",4,0,2,2,8,4,0%,0%,50%,0%,50%,
ICD10.V11.,Z41.2,General Surgery,Routine and ritual circumcision,0,4,4,0,8,4,100%,0%,0%,0%,0%,
ICD10.V11.,K64.2,General Surgery,Third degree haemorrhoids,2,2,4,0,8,4,0%,0%,25%,50%,25%,
ICD10.V11.,K60.2,General Surgery,"Anal fissure, unspecified",1,2,2,1,6,3,33%,0%,0%,33%,33%,
ICD10.V11.,K80.1,General Surgery,Calculus of gallbladder with other cholecystitis,3,0,1,1,4,2,0%,0%,0%,100%,0%,
ICD10.V11.,L02.3,General Surgery,"Cutaneous abscess, furuncle and carbuncle of buttock",1,2,3,0,6,3,0%,0%,33%,0%,67%,
ICD10.V11.,L60.0,General Surgery,Ingrowing nail,0,3,3,0,6,3,0%,100%,0%,0%,0%,
ICD10.V11.,R22.0,General Surgery,"Localised swelling, mass and lump, head",3,0,3,0,6,3,0%,33%,0%,33%,33%,
ICD10.V11.,K64.1,General Surgery,Second degree haemorrhoids,3,0,2,1,6,3,,,33%,33%,33%,
ICD10.V11.,N63,General Surgery,Unspecified lump in breast,2,1,0,3,6,3,,,0%,0%,100%,
ICD10.V11.,L73.0,General Surgery,Acne keloid,1,1,0,2,4,2,,,100%,0%,0%,
ICD10.V11.,D17,General Surgery,Benign lipomatous neoplasm,1,1,2,0,4,2,,,0%,100%,0%,
ICD10.V11.,K80.20,General Surgery,"Calculus of gallbladder without cholecystitis, without mention of obstruction",1,1,0,2,4,2,,,0%,0%,100%,
ICD10.V11.,K81.9,General Surgery,"Cholecystitis, unspecified",2,0,1,1,4,2,,,0%,50%,50%,
ICD10.V11.,L02,General Surgery,"Cutaneous abscess, furuncle and carbuncle",1,1,1,1,4,2,,,0%,100%,0%,
ICD10.V11.,E07.9,General Surgery,"Disorder of thyroid, unspecified",1,1,0,2,4,2,,,100%,0%,0%,
ICD10.V11.,R30.0,General Surgery,Dysuria,2,0,2,0,4,2,,,50%,0%,0%,50%
ICD10.V11.,K60,General Surgery,Fissure and fistula of anal and rectal regions,0,2,0,0,0,0,,,0%,100%,0%,0%
ICD10.V11.,K64.3,General Surgery,Fourth degree haemorrhoids,2,0,2,0,4,2,,,0%,50%,50%,0%
ICD10.V11.,K29.7,General Surgery,"Gastritis, unspecified",2,0,0,1,2,1,,,0%,50%,50%,0%
ICD10.V11.,K62.5,General Surgery,Haemorrhage of anus and rectum,2,0,2,0,4,2,,,0%,0%,50%,50%
ICD10.V11.,K64,General Surgery,Haemorrhoids and perianal venous thrombosis,1,1,2,0,4,2,,,0%,50%,50%,0%
ICD10.V11.,N62,General Surgery,Hypertrophy of breast,1,1,2,0,4,2,,,0%,100%,0%,0%
ICD10.V11.,D48.6,General Surgery,Neoplasm of uncertain or unknown behaviour of breast,2,0,0,2,4,2,,,0%,50%,50%,0%
ICD10.V11.,I88,General Surgery,Nonspecific lymphadenitis,2,0,1,0,2,1,,,0%,100%,0%,0%
ICD10.V11.,S31.1,General Surgery,Open wound of abdominal wall,0,2,1,1,4,2,,,50%,50%,0%,0%
ICD10.V11.,S71.1,General Surgery,Open wound of thigh,1,1,1,1,4,2,,,100%,0%,0%,0%
ICD10.V11.,K64.8,General Surgery,Other specified haemorrhoids,1,1,2,0,4,2,,,0%,50%,50%,0%
ICD10.V11.,M79.66,General Surgery,"Pain in limb, lower leg",2,0,1,1,4,2,,,0%,0%,0%,100%
ICD10.V11.,L05.0,General Surgery,Pilonidal cyst with abscess,1,1,2,0,4,2,,,100%,0%,,
ICD10.V11.,B07,General Surgery,Viral warts,2,0,2,0,4,2,0%,50%,50%,0%,,
ICD10.V11.,T13.01,General Surgery,"Abrasion of lower limb, level unspecified",1,0,1,0,2,1,0%,0%,100%,0%,,
ICD10.V11.,Q83.1,General Surgery,Accessory breast,0,1,0,1,2,1,0%,0%,100%,0%,,
ICD10.V11.,K35,General Surgery,Acute appendicitis,0,1,1,0,2,1,0%,0%,0%,100%,,
ICD10.V11.,N30.0,General Surgery,Acute cystitis,1,0,0,1,2,1,0%,0%,100%,0%,,
ICD10.V11.,Q38.1,General Surgery,Ankyloglossia,1,0,1,0,2,1,100%,0%,0%,0%,,
ICD10.V11.,K60.5,General Surgery,Anorectal fistula,0,1,1,0,2,1,,,0%,100%,,
ICD10.V11.,G50.1,General Surgery,Atypical facial pain,1,0,1,0,2,1,,,100%,0%,,
ICD10.V11.,G51.0,General Surgery,Bell's palsy,1,0,0,1,2,1,,,0%,0%,100%,
ICD10.V11.,D17.1,General Surgery,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,0,1,1,0,2,1,,,0%,0%,100%,
ICD10.V11.,D17.9,General Surgery,"Benign lipomatous neoplasm, unspecified",0,1,0,1,2,1,,,0%,0%,100%,
ICD10.V11.,D36.0,General Surgery,Benign neoplasm of lymph nodes,1,0,1,0,2,1,,,100%,0%,0%,
ICD10.V11.,D29.1,General Surgery,Benign neoplasm of prostate,1,0,1,0,2,1,,,,0%,100%,
ICD10.V11.,D34,General Surgery,Benign neoplasm of thyroid gland,1,0,0,1,2,1,,,,0%,100%,
ICD10.V11.,T21.02,General Surgery,Burn of unspecified thickness of chest wall,1,0,0,1,2,1,,,,100%,0%,
ICD10.V11.,L03,General Surgery,Cellulitis,0,1,1,0,2,1,100%,0%,,0%,0%,
ICD10.V11.,K12.2,General Surgery,Cellulitis and abscess of mouth,0,1,1,0,2,1,0%,0%,,100%,0%,
ICD10.V11.,L03.01,General Surgery,Cellulitis of finger,1,0,0,1,2,1,0%,0%,,100%,0%,
ICD10.V11.,L03.1,General Surgery,Cellulitis of other parts of limb,1,0,1,0,2,1,0%,0%,,0%,0%,100%
ICD10.V11.,K80,General Surgery,Cholelithiasis,0,1,0,1,2,1,0%,0%,,0%,0%,100%
ICD10.V11.,J35,General Surgery,Chronic diseases of tonsils and adenoids,1,0,0,1,2,1,0%,100%,,0%,0%,
ICD10.V11.,Q55.20,General Surgery,"Congenital malformation of testis and scrotum, unspecified",1,0,1,0,2,1,100%,0%,,0%,0%,
ICD10.V11.,K59.0,General Surgery,Constipation,1,0,0,1,2,1,0%,0%,,100%,0%,
ICD10.V11.,L02.8,General Surgery,"Cutaneous abscess, furuncle and carbuncle of other sites",1,0,1,0,2,1,0%,0%,,100%,0%,
ICD10.V11.,L02.2,General Surgery,"Cutaneous abscess, furuncle and carbuncle of trunk",1,0,1,0,2,1,0%,0%,,100%,0%,
ICD10.V11.,N30,General Surgery,Cystitis,1,0,1,0,2,1,0%,0%,100%,0%,0%,
ICD10.V11.,K14.9,General Surgery,"Disease of tongue, unspecified",1,0,1,0,2,1,100%,0%,0%,0%,0%,
ICD10.V11.,K14,General Surgery,Diseases of tongue,0,1,1,0,2,1,100%,0%,0%,0%,0%,
ICD10.V11.,N64.9,General Surgery,"Disorder of breast, unspecified",1,0,0,1,2,1,,,0%,100%,0%,
ICD10.V11.,N51.1,General Surgery,Disorders of testis and epididymis in diseases classified elsewhere,1,0,1,0,2,1,,,100%,0%,0%,
ICD10.V11.,R13,General Surgery,Dysphagia,1,0,1,0,2,1,,,0%,100%,0%,
ICD10.V11.,K64.0,General Surgery,First degree haemorrhoids,1,0,0,0,0,0,,,0%,100%,0%,
ICD10.V11.,M67.44,General Surgery,"Ganglion, hand",1,0,0,1,2,1,,,100%,0%,0%,
ICD10.V11.,K64.9,General Surgery,"Haemorrhoids, unspecified",1,0,0,1,2,1,,,0%,0%,0%,100%
ICD10.V11.,R12,General Surgery,Heartburn,0,1,0,1,2,1,,,0%,0%,100%,0%
ICD10.V11.,N43.3,General Surgery,"Hydrocele, unspecified",1,0,1,0,2,1,,,0%,0%,100%,0%
ICD10.V11.,G91.9,General Surgery,"Hydrocephalus, unspecified",1,0,1,0,2,1,0%,100%,0%,0%,0%,0%
ICD10.V11.,E78.5,General Surgery,"Hyperlipidaemia, unspecified",1,0,0,1,2,1,,,0%,0%,0%,100%
ICD10.V11.,E22.1,General Surgery,Hyperprolactinaemia,1,0,0,1,2,1,,,100%,0%,0%,0%
ICD10.V11.,O86.0,General Surgery,Infection of obstetric surgical wound,0,1,0,1,2,1,,,0%,100%,0%,0%
ICD10.V11.,D50,General Surgery,Iron deficiency anaemia,1,0,0,1,2,1,,,0%,100%,0%,0%
ICD10.V11.,K58,General Surgery,Irritable bowel syndrome,1,0,1,0,2,1,,,0%,0%,100%,0%
ICD10.V11.,R59.0,General Surgery,Localised enlarged lymph nodes,1,0,0,1,2,1,,,0%,100%,0%,0%
ICD10.V11.,M54.5,General Surgery,Low back pain,1,0,0,1,2,1,,,0%,100%,0%,0%
ICD10.V11.,I89.1,General Surgery,Lymphangitis,0,1,1,0,2,1,,,0%,100%,0%,0%
